job_post_id,client_id,job_title,job_description,project_type,project_scope,experience_level,status,domain
7df804eb-c053-4836-9e5e-bc0474b8fc85,7cc1919e-8f29-4a69-af9c-ea37a2e1610c,Data Science Engineer,Seeking a Ml/Ai specialist (level: entry) for a 4–12 week engagement. We need someone to build a churn prediction model with explainability via SHAP for the success team. There is also some adjacent work around fine-tune an LLM on internal knowledge base for an internal Q&A bot. Familiarity with our broader stack (see job role skills) is expected. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,medium,entry,active,ml_ai
e3d940e5-ae29-4caa-9d66-23142f1904af,2a897cb7-239a-4bdd-9873-3129b5648d98,AI Engineering Specialist,"We are looking to hire a entry-level contributor for a remote Ml/Ai engagement. The main scope is: Implement a document RAG pipeline retrieving from 50k internal PDFs with citation tracking. Secondary tasks may include create a resume parser extracting structured fields with confidence scores. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,entry,filled,ml_ai
94d977b3-3256-4e01-b317-66a22e71b7dc,702db3e5-6088-47ce-acee-adf0702cc8ba,Full-Stack Development Engineer,"Our team needs an intermediate Fullstack freelancer to support an active project. We need someone to build a peer-to-peer rental platform with calendar availability and damage deposits. On top of that, you may help with build the MVP for a fitness-tracking SaaS — Next.js app, PostgreSQL, Stripe billing. You should be comfortable owning the work end-to-end and writing brief weekly updates. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,large,intermediate,active,fullstack
85029cb9-be4d-450e-b9b3-d7c02567aaba,bb9ef6d6-15fb-452e-a542-c6e64df76dc5,Senior Android Developer,"We are looking to hire a entry-level contributor for a remote Mobile engagement. We need someone to build a marketplace Android app supporting saved searches and chat negotiation. Stretch goal if time allows: Build a habit-tracking app with streaks, reminders, and Apple/Google Health sync. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Delivery is in two-week iterations with a demo at the end of each cycle.",individual,small,entry,active,mobile
f6326b83-9152-4943-9f4d-a644b64876c4,9d224c8f-0e40-4b9f-8673-131149f15b41,Site Reliability Engineer,"Seeking a Devops specialist (level: entry) for a 4–12 week engagement. We need someone to set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. On top of that, you may help with implement secret rotation across services using AWS Secrets Manager. Familiarity with our broader stack (see job role skills) is expected. Code is reviewed in pull requests; mainline must always be deployable.",team,medium,entry,active,devops
25bc56c2-9ef5-4a2f-9b98-afe4acf41871,e3101e94-88aa-41a9-a65b-956e5ae460bf,Web Development Frontend,"We are looking to hire a intermediate-level contributor for a remote Frontend engagement. We need someone to create a marketing landing page with WebGL hero animation and 95+ Lighthouse score. Stretch goal if time allows: Build a customer dashboard with charting, filtering, and CSV export — must handle 200k rows. Prior experience shipping similar projects is required — please link relevant work.",team,small,intermediate,filled,frontend
ccb3206d-15bf-4254-90ea-329abd781349,4b66a19d-9763-4501-97b7-4ac75d6a5e65,Cloud Infrastructure Engineer,Seeking a Devops specialist (level: intermediate) for a 4–12 week engagement. Core work: Implement secret rotation across services using AWS Secrets Manager. Secondary tasks may include set up an on-call rotation with PagerDuty integration and runbook automation. We expect clear documentation of decisions and trade-offs. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,medium,intermediate,active,devops
c9cb1ccd-e691-407b-9d34-0e3c82e7f989,e7474c30-7d77-4222-9350-5f0c97440b01,UI Development Engineer,"We are looking to hire a intermediate-level contributor for a remote Frontend engagement. We need someone to implement a multi-step onboarding flow with autosave and validation across 12 fields. There is also some adjacent work around build a real-time chat UI with typing indicators, read receipts, and file uploads. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.",team,large,intermediate,active,frontend
3a7142eb-5a78-4c15-9620-355f974c22fd,5c2497d0-f1a1-42c7-8226-940d094bacc1,Backend Development Engineer,"Seeking a Backend specialist (level: entry) for a 4–12 week engagement. The main scope is: Migrate a legacy MySQL database to PostgreSQL with zero downtime. Stretch goal if time allows: Design a PostgreSQL schema for multi-tenant invoicing with row-level security. You should be comfortable owning the work end-to-end and writing brief weekly updates. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,entry,closed,backend
1a1d8d06-ef19-4e76-ba69-fc888b6619a7,6ab2f729-b5e9-4b69-bc7a-b04bcaab448c,Junior Machine Learning Engineer,Our team needs an expert Ml/Ai freelancer to support an active project. We need someone to fine-tune an LLM on internal knowledge base for an internal Q&A bot. Stretch goal if time allows: Implement an anomaly detection system on telemetry data with weekly retraining. Prior experience shipping similar projects is required — please link relevant work. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,large,expert,active,ml_ai
243561c5-9821-446c-9d61-dd77ef00c85a,e4fc6d91-3b38-4330-b901-fae6508af09c,Machine Learning Development,"Project posting: Ml/Ai contractor at the expert level. The main scope is: Build a sales-forecast model integrated into a finance dashboard, MAPE under 8%. Secondary tasks may include implement a document RAG pipeline retrieving from 50k internal PDFs with citation tracking. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,expert,filled,ml_ai
fbf4ff68-8abc-4795-ba3f-cf2040d64555,80aa59d4-1d1f-4421-9fb2-42099475c091,Backend API Developer,"Seeking a Backend specialist (level: expert) for a 4–12 week engagement. The main scope is: Build a REST API for a stock-take mobile app, including OAuth2 login, pagination, and offline retry support. There is also some adjacent work around add full-text search to an existing FastAPI service using PostgreSQL tsvector. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",team,medium,expert,filled,backend
32ab04e1-f4dc-454f-90c2-6d34d2b06404,5a468c32-5a92-4820-a65f-4d186e9c4a6b,Mid-level DevOps Developer,Open contract: Devops work suited to a intermediate contributor. We need someone to audit AWS spend and implement right-sizing recommendations to cut 30% cost. There is also some adjacent work around implement blue/green deploys with automated rollback on failed health checks. Familiarity with our broader stack (see job role skills) is expected. Delivery is in two-week iterations with a demo at the end of each cycle.,team,small,intermediate,closed,devops
d813da12-d23b-4340-9041-f605dff0da94,808428ec-ee2a-488e-851c-e29c6beb1282,Mid-level DevOps Developer,"Our team needs an intermediate Devops freelancer to support an active project. We need someone to migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. There is also some adjacent work around set up an on-call rotation with PagerDuty integration and runbook automation. We expect clear documentation of decisions and trade-offs.",team,large,intermediate,active,devops
16ed5c17-1d09-48b7-ac2b-628fe267d8cb,7d9fb140-741f-4383-aac6-493cdca39fc7,Junior Mobile Developer,"Our team needs an entry Mobile freelancer to support an active project. Core work: Build a food-delivery rider app with GPS tracking, push notifications, and in-app payments. Stretch goal if time allows: Build a habit-tracking app with streaks, reminders, and Apple/Google Health sync. Good written English is required for async stand-ups; Bahasa Indonesia is a plus.",individual,small,entry,filled,mobile
55914100-81eb-49d3-b682-fc429c7cd233,40b5d839-6f60-4d5c-9beb-41ea6efdec3a,API Development Specialist,Project posting: Backend contractor at the intermediate level. The main scope is: Implement event sourcing for an e-commerce order lifecycle. There is also some adjacent work around add full-text search to an existing FastAPI service using PostgreSQL tsvector. Familiarity with our broader stack (see job role skills) is expected.,individual,medium,intermediate,active,backend
626569cd-ef4d-41f8-9b5a-7675bfae75e3,e4f1bfdd-a39a-402c-912d-fb08b2a2fd5f,Cloud Infrastructure Engineer,"We are looking to hire a entry-level contributor for a remote Devops engagement. Core work: Design a multi-region active-active setup with global load balancing. Stretch goal if time allows: Implement secret rotation across services using AWS Secrets Manager. We expect clear documentation of decisions and trade-offs. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,entry,closed,devops
2f9de7dc-39bf-40f5-a677-c02f1310dec2,46896958-06fc-4a6c-8138-8b7784a887cf,Senior ML Engineer,Seeking a Ml/Ai specialist (level: entry) for a 4–12 week engagement. We need someone to develop a recommendation system for a media platform — collaborative + content-based hybrid. Secondary tasks may include build a churn prediction model with explainability via SHAP for the success team. We expect clear documentation of decisions and trade-offs. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,large,entry,active,ml_ai
24bd7f78-fdf3-4a0d-b567-345bc84e5158,50543c79-7420-4a79-a962-cb2f2fecff91,Machine Learning Development,Our team needs an intermediate Ml/Ai freelancer to support an active project. Primary deliverable: Fine-tune an LLM on internal knowledge base for an internal Q&A bot. Stretch goal if time allows: Implement an anomaly detection system on telemetry data with weekly retraining. Familiarity with our broader stack (see job role skills) is expected. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,small,intermediate,active,ml_ai
