portfolio_id,freelancer_id,project_title,project_description,completion_date,is_auto_generated
e1bed8f9-7554-414b-a0c8-81d0cddbcafe,e9924e9d-26c6-4262-82c5-4d15d6618098,Mobile Engagement — 2025,"Completed project: Food-delivery rider app with GPS tracking, push notifications, in-app payments. Delivered for client engagement.",2025-03-09,1
93bfe43e-7028-4911-a1b6-cdacd8888ec1,e9924e9d-26c6-4262-82c5-4d15d6618098,Mobile Engagement — 2023,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2023-08-17,1
bb0c4998-9d83-4880-9fed-d52c6d9976b4,e9924e9d-26c6-4262-82c5-4d15d6618098,Mobile Engagement — 2023,Completed project: Marketplace Android app supporting saved searches and chat negotiation. Delivered for client engagement.,2023-07-18,1
29ed7668-63d5-4c76-aeb0-3ea53940af40,e9924e9d-26c6-4262-82c5-4d15d6618098,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2026-04-03,0
77e989ca-e7a9-4b63-9536-67d14a85b45c,cd873a8f-304e-4671-950d-6f0de4813df4,Ml Ai Engagement — 2024,Completed project: Customer-support classifier reducing first-response time by 40%. Delivered for client engagement.,2024-02-13,1
9615e4b5-55b0-4568-a997-d387c6db9b57,766ef9d4-80e3-4d5f-8f40-cc1a6c191070,Design Engagement — 2025,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2025-08-06,1
c85a4b58-f402-40af-b9cd-b89a817f9e77,092e9fac-9a31-4b79-bd96-ff5434ab2297,Design Engagement — 2023,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2023-10-16,1
6272c56f-9583-4c46-91f2-11283df5e7ea,092e9fac-9a31-4b79-bd96-ff5434ab2297,Design Engagement — 2023,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2023-05-19,1
9885b962-b9c4-4d43-9f17-ed52c75e648f,399934bb-4853-46ba-b6cb-c3672ec620c5,Backend Engagement — 2023,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2023-10-16,1
efdebaaa-72f9-4162-a71f-6acbee212e5b,6de77239-28ce-455d-81d5-ea9ecbbb0790,Design Engagement — 2023,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2023-01-19,1
5d7543a2-fed1-4a65-9024-4b232837a3fe,6de77239-28ce-455d-81d5-ea9ecbbb0790,Design Engagement — 2026,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2026-01-03,1
4f313bd6-d718-406d-bb26-67254052f11f,6de77239-28ce-455d-81d5-ea9ecbbb0790,Design Showcase: Design system covering 80 components with light/da,Design system covering 80 components with light/dark themes and tokens. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-03-14,0
6061ae53-ed2a-4946-9520-7bc6b5172699,7e0e5a27-7cad-4de9-8b78-f9a90a334285,Blockchain Engagement — 2024,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2024-01-14,1
51cad47c-3a52-4caf-a762-6f9f3296ee41,7e0e5a27-7cad-4de9-8b78-f9a90a334285,Blockchain Engagement — 2024,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2024-12-09,1
2910cc3c-1610-47ee-9df6-1fc5fd08054b,7e0e5a27-7cad-4de9-8b78-f9a90a334285,Blockchain Engagement — 2025,Completed project: Audited and patched a lending protocol — disclosed two medium findings. Delivered for client engagement.,2025-07-07,1
8e62573f-68e1-45b7-8357-c7671d83df7f,8489853d-05d6-4448-ad4f-29c3c80690ed,Ml Ai Engagement — 2022,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2022-11-20,1
d61eb087-5c63-4d45-8edb-9dfb79914e9a,8489853d-05d6-4448-ad4f-29c3c80690ed,Ml Ai Engagement — 2022,"Completed project: Sales-forecast model integrated into a finance dashboard, MAPE under 8%. Delivered for client engagement.",2022-06-23,1
006b2758-661e-495e-8b31-fe84ea439bbc,8489853d-05d6-4448-ad4f-29c3c80690ed,Ml Ai Engagement — 2022,"Completed project: Sales-forecast model integrated into a finance dashboard, MAPE under 8%. Delivered for client engagement.",2022-07-23,1
e0ec33f9-03ea-47b1-bde2-ef2c2a5942ef,8489853d-05d6-4448-ad4f-29c3c80690ed,Ml Ai Showcase: Sales-forecast model integrated into a finance das,"Sales-forecast model integrated into a finance dashboard, MAPE under 8%. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.",2025-06-07,0
dafea6df-5caa-4b94-a936-b991cac93eeb,8489853d-05d6-4448-ad4f-29c3c80690ed,Ml Ai Showcase: Image-tagging model deployed via FastAPI with GPU ,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2024-09-10,0
5d99be03-b7f6-4472-86e6-df265902fdef,d1affd28-5583-4db6-bd36-a5f1eb6135bd,Design Engagement — 2024,Completed project: Mobile app redesign cutting onboarding drop-off from 60% to 25%. Delivered for client engagement.,2024-03-14,1
c28b1740-6b02-462d-8c14-7bb349b63ca4,d1affd28-5583-4db6-bd36-a5f1eb6135bd,Design Engagement — 2024,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2024-12-09,1
78fa5ede-55d2-490c-91b8-e0c7ce5d3e79,d1affd28-5583-4db6-bd36-a5f1eb6135bd,Design Engagement — 2024,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2024-02-13,1
564276e9-df0f-4050-8985-89168ee823ba,98f45836-e764-4929-bff1-8bed4f05ca06,Fullstack Engagement — 2022,"Completed project: B2B vendor portal with invoice generation, e-signing, and audit trail. Delivered for client engagement.",2022-05-24,1
1279316f-971f-4e2c-9a10-7a8d43279bdb,e8afe9e5-c53c-4f5e-a947-f84762c7373e,"Devops Showcase: Migrated a monolith to ECS Fargate, cutting deploy","Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2022-05-24,0
ba7c89b6-5da1-4ed8-8997-99f94cd84f26,e8afe9e5-c53c-4f5e-a947-f84762c7373e,Devops Engagement — 2024,Completed project: Implemented blue/green deploys with automated rollback on failed health checks. Delivered for client engagement.,2024-11-09,1
215cf77f-ba24-4d59-b836-07d92a43627b,e8afe9e5-c53c-4f5e-a947-f84762c7373e,"Devops Showcase: Set up Terraform modules for repeatable VPC, RDS, ","Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2023-01-19,0
d6db91df-1289-42fb-a242-2ea6a623b93a,e8afe9e5-c53c-4f5e-a947-f84762c7373e,Devops Engagement — 2022,"Completed project: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Delivered for client engagement.",2022-09-21,1
683892a3-90ab-4c16-8519-148f1e2ae767,e8afe9e5-c53c-4f5e-a947-f84762c7373e,Devops Engagement — 2026,Completed project: On-call rotation with PagerDuty integration and runbook automation. Delivered for client engagement.,2026-03-04,1
92768c6e-5e3b-4289-9974-d872adfc306d,e4cceeca-69aa-4748-89cb-86202147ef60,Backend Showcase: Stripe-style webhook receiver with idempotent retr,Stripe-style webhook receiver with idempotent retries and dead-letter handling. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2026-03-04,0
6b327b7b-7423-4e61-a32a-14d9328a46d2,e4cceeca-69aa-4748-89cb-86202147ef60,Backend Showcase: Background worker queue using Redis streams for in,Background worker queue using Redis streams for invoice generation. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2024-05-13,0
60043e14-f05c-440d-98b8-3ee22039b3de,2e463637-f43d-442d-9c40-c04722228fae,Ml Ai Showcase: Image-tagging model deployed via FastAPI with GPU ,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2022-12-20,0
34e6b697-626d-42e6-b1b7-2f40fd1cc318,2e463637-f43d-442d-9c40-c04722228fae,Ml Ai Showcase: Customer-support classifier reducing first-respons,Customer-support classifier reducing first-response time by 40%. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2024-11-09,0
fd158be6-4347-4afa-a1cc-39dea4dfa575,2e463637-f43d-442d-9c40-c04722228fae,Ml Ai Engagement — 2024,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2024-07-12,1
3b3c5da1-febe-43ff-bb06-3579abc4fa3b,2e463637-f43d-442d-9c40-c04722228fae,Ml Ai Engagement — 2025,Completed project: Customer-support classifier reducing first-response time by 40%. Delivered for client engagement.,2025-11-04,1
82323873-1e97-43b8-bdea-d609d307721d,426dadec-6a95-4b45-9179-bb2e5b18d5ea,"Devops Showcase: Centralised logging with Loki + Grafana, retention","Centralised logging with Loki + Grafana, retention tuned for 30 days. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2025-09-05,0
1daddd9a-be18-4a7e-b817-32930e8da51d,426dadec-6a95-4b45-9179-bb2e5b18d5ea,Devops Engagement — 2024,"Completed project: Centralised logging with Loki + Grafana, retention tuned for 30 days. Delivered for client engagement.",2024-08-11,1
ff0daefa-f451-4521-9920-1e39a4630b75,426dadec-6a95-4b45-9179-bb2e5b18d5ea,Devops Engagement — 2024,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2024-03-14,1
2ada2007-6fd7-4e36-9a79-c3334f26fe17,426dadec-6a95-4b45-9179-bb2e5b18d5ea,Devops Engagement — 2025,"Completed project: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Delivered for client engagement.",2025-05-08,1
ff8fdd2d-e96e-43f8-a2c3-00693a9a48e0,dcb3d8bd-0993-4977-81f2-96c17b91f20c,Fullstack Engagement — 2022,"Completed project: Booking platform integrating Google Calendar, video calls, and SMS reminders. Delivered for client engagement.",2022-10-21,1
51337b55-3694-4246-92cb-5c478c5ad8c1,dcb3d8bd-0993-4977-81f2-96c17b91f20c,"Fullstack Showcase: Subscription analytics dashboard pulling from MRR,","Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.",2023-12-15,0
0b51f228-db81-4e69-a515-b1bfb5ac63cf,dcb3d8bd-0993-4977-81f2-96c17b91f20c,Fullstack Engagement — 2024,"Completed project: MVP for a fitness tracking SaaS — Next.js app, PostgreSQL, Stripe billing. Delivered for client engagement.",2024-09-10,1
148699e1-9bb9-46d9-89e7-0cf56885f2a6,d4b3b411-0875-4096-99e1-34f9e844e9a8,Backend Showcase: Background worker queue using Redis streams for in,Background worker queue using Redis streams for invoice generation. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2023-07-18,0
ee16a391-b7b3-41c1-84fc-32f834e1e33f,d4b3b411-0875-4096-99e1-34f9e844e9a8,Backend Engagement — 2023,Completed project: Background worker queue using Redis streams for invoice generation. Delivered for client engagement.,2023-10-16,1
4bab57df-dbc1-4b9d-9eb8-856672704220,d4b3b411-0875-4096-99e1-34f9e844e9a8,Backend Showcase: Stripe-style webhook receiver with idempotent retr,Stripe-style webhook receiver with idempotent retries and dead-letter handling. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2025-11-04,0
94dcc4b3-c6a2-4098-ade5-545cc15837e8,d3937513-ae1d-441f-8746-078be06ebb89,Design Engagement — 2023,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2023-02-18,1
9bd352ae-cdeb-42ed-af3e-17ba63d5e291,d3937513-ae1d-441f-8746-078be06ebb89,Design Engagement — 2023,Completed project: Internal tool UX overhaul reducing support tickets by 30%. Delivered for client engagement.,2023-02-18,1
aacf9acc-f40d-4f5a-a768-87584478cc66,d3937513-ae1d-441f-8746-078be06ebb89,Design Engagement — 2024,Completed project: Internal tool UX overhaul reducing support tickets by 30%. Delivered for client engagement.,2024-05-13,1
b9a9007b-3f86-4d39-9fb1-6ccc455baae7,d3937513-ae1d-441f-8746-078be06ebb89,Design Engagement — 2024,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2024-06-12,1
f40e7033-45b4-4f06-b9f9-6223862970ef,1db02ece-062f-4688-869d-c17a531b1d8c,"Devops Showcase: Set up Terraform modules for repeatable VPC, RDS, ","Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2024-09-10,0
19479a05-a0e2-4afb-9424-9d775b018b83,1db02ece-062f-4688-869d-c17a531b1d8c,Devops Engagement — 2023,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2023-08-17,1
da2275da-ebeb-4003-b9e2-2eac495c9313,45613e43-38fe-4004-8c4a-94d8196e75aa,Devops Showcase: On-call rotation with PagerDuty integration and ru,On-call rotation with PagerDuty integration and runbook automation. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.,2023-09-16,0
11e24a9e-d567-4f19-a587-283bad7b9032,45613e43-38fe-4004-8c4a-94d8196e75aa,Devops Engagement — 2025,"Completed project: Centralised logging with Loki + Grafana, retention tuned for 30 days. Delivered for client engagement.",2025-01-08,1
d45ffb7d-2691-4769-a714-f39d390425cf,45613e43-38fe-4004-8c4a-94d8196e75aa,Devops Engagement — 2025,"Completed project: Centralised logging with Loki + Grafana, retention tuned for 30 days. Delivered for client engagement.",2025-08-06,1
e832697e-e398-46e1-92ca-90885d92efec,45613e43-38fe-4004-8c4a-94d8196e75aa,Devops Engagement — 2024,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2024-03-14,1
693eeeda-5b02-4374-af04-4287e3af82ca,5e79571b-58f3-434a-9f5f-3376a356d6ba,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2024-04-13,0
f11dcab5-ab34-47fa-b18d-d753608e95ac,5e79571b-58f3-434a-9f5f-3376a356d6ba,Mobile Engagement — 2023,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2023-09-16,1
